"","iso2c","year","country","SL.UEM.TOTL.ZS","SL.UEM.1524.MA.ZS","SL.UEM.1524.ZS","DT.TDS.DECT.GD.ZS","NY.GDP.PCAP.PP.KD.ZG","GC.DOD.TOTL.GD.ZS","NY.GDP.PCAP.KD.ZG","IC.BUS.EASE.XQ","BN.KLT.DINV.CD.ZS","SP.POP.GROW","SP.RUR.TOTL.ZG","SI.POV.DDAY","SP.URB.GROW","FP.CPI.TOTL.ZG","SL.TLF.ACTI.1524.ZS","SL.EMP.VULN.MA.ZS","SL.EMP.VULN.ZS","ConflictId","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","CumulativeIntensity","TypeOfConflict","StartDate","StartPrec","StartDate2","StartPrec2","EpEnd","EpEndDate","EpEndPrec","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","Version"
"228","CI",2004,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.19999980926514,2.53121669257174,0.20746523880506,NA,-0.536558839800676,NA,NA,1.76225173256362,0.539837951544272,NA,3.20630910306564,1.44038410242742,51.5,NA,NA,"1-225","Ivory Coast","Government of Ivory Coast",NA,"FRCI","1412",NA,2,NA,1,0,3,"2002-09-19",1,"2002-09-20",2,1,"2004-11-09",2,"437",NA,NA,NA,"437","4","4.0-2015"
"229","CI",2005,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.19999980926514,1.87670840345775,-0.368458855060005,NA,-0.131037624915194,NA,1.90620818366436,1.83772527873051,0.602074185397811,NA,3.25907995059472,3.89166447541407,51.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","CI",2006,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.19999980926514,1.5522271798774,-0.991897938449227,NA,-0.426404575930661,NA,1.83600617972023,1.93178454429336,0.674952806393942,NA,3.3395432072205,2.4677296886864,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","CI",2007,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.19999980926514,2.17778550780874,-0.0350978971609295,NA,-0.262368412402253,NA,2.15590707712513,2.01235410892863,0.542555007759624,NA,3.61212387213733,1.88958873656919,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","CI",2008,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.09999990463257,4.47462485927853,0.496214955659724,NA,0.41616447912061,NA,1.90545380394966,2.09574817891161,0.600102531198234,29.02,3.67440319936163,6.30909090909083,51.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","CI",2009,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.09999990463257,4.81103040413481,1.80357621084331,NA,1.03135624192687,NA,1.67779028236581,2.17363848432141,0.659263664467203,NA,3.7237465211763,1.02616726526428,51.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","CI",2010,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.19999980926514,2.65144122790786,0.382715828319746,NA,-0.246515008416736,NA,1.37023441028838,2.24437332884641,0.724924054043683,NA,3.75301188440822,1.67566541150062,51.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","CI",2011,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.30000019073486,2.26293194130579,-6.69108511941779,NA,-6.57970764069421,NA,NA,2.3197544697874,0.795344265454718,NA,3.78843139284724,4.90547588005099,51.0999984741211,NA,NA,"1-225","Ivory Coast","Government of Ivory Coast",NA,"FDSI-CI","2010",NA,2,NA,1,0,3,"2002-09-19",1,"2011-03-13",1,1,"2011-04-27",1,"437",NA,NA,NA,"437","4","4.0-2015"
"236","CI",2012,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6,NA,NA,NA,8.09148731939979,NA,NA,2.3904618964095,0.867473827200735,NA,3.81482804768574,1.31272331831715,51,71.1999969482422,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","CI",2013,"Cote d'Ivoire",4.09999990463257,6.5,6,NA,NA,NA,6.59274012006487,NA,NA,2.4335778191008,0.910323859882069,NA,3.81709828895753,2.5699608985657,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","CI",2014,"Cote d'Ivoire",4,6.40000009536743,5.80000019073486,NA,NA,NA,5.92740810740622,145,NA,2.44243260978919,0.921419470539466,NA,3.78463207993547,0.461945553213255,50.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","CM",1994,"Cameroon",6.19999980926514,8.10000038146973,9.60000038146973,4.16970190408206,-5.03352169865411,131.441710220622,-0.782408279262015,NA,NA,2.8278878599597,1.82287065779556,NA,4.23345748106231,35.0944618459464,47.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","CM",1995,"Cameroon",4.30000019073486,5.59999990463257,6.59999990463257,4.93739594772143,0.701715771347122,127.254371657715,1.26716791205628,NA,NA,2.78622227451123,1.76752427894665,NA,4.1770002672415,9.06969071921509,47.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","CM",1996,"Cameroon",8.10000038146973,10.6000003814697,12.6000003814697,5.23213430117553,2.44885444546215,NA,2.07160959532051,NA,NA,2.74467054379163,1.71021013382687,48.08,4.12332121694919,3.92406372749798,47.7000007629395,69.5,80.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","CM",1997,"Cameroon",7.80000019073486,10.1999998092651,12.1000003814697,5.17861279383843,2.62595930166407,NA,2.50216990589176,NA,NA,2.7063900279297,1.66111336683339,NA,4.06629624004809,4.78623881860376,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","CM",1998,"Cameroon",7.5,9.80000019073486,11.6000003814697,5.40961925223203,2.62447653307449,97.4988586088011,2.12750247435731,NA,NA,2.67412203903315,1.61420631214429,NA,4.02029732984293,3.17075185386908,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","CM",1999,"Cameroon",7.19999980926514,9.39999961853027,11.1000003814697,5.24041667237487,2.02410503312795,91.6629364938047,1.34157753404784,NA,NA,2.64927882167019,1.57256019135113,NA,3.98424712336787,1.87174500672009,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","CM",2000,"Cameroon",6.40000009536743,8.30000019073486,9.89999961853027,6.02606708363535,1.84581333479035,NA,1.46936194464153,NA,NA,2.63016560567152,1.53805673893815,NA,3.95193654129414,1.22719012976134,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","CM",2001,"Cameroon",7.5,9.80000019073486,11.6000003814697,3.55662944194704,2.15896036443621,NA,1.8188422666457,NA,NA,2.61284494881725,1.51053410597532,23.12,3.91520518132402,4.41977245881145,47.5999984741211,64.4000015258789,75.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","CM",2002,"Cameroon",5.90000009536743,7.69999980926514,9.19999980926514,3.21708760466367,1.6741271479781,NA,1.34321151644978,NA,NA,2.59649723343605,1.47814280900324,NA,3.886395618363,2.83442260128066,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","CM",2003,"Cameroon",6,7.80000019073486,9.30000019073486,3.20509545823879,1.70482970803454,NA,1.37770194404349,NA,NA,2.58357023523058,1.45066759375739,NA,3.85915503460643,0.623163557374326,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","CM",2004,"Cameroon",5.09999990463257,6.69999980926514,8,3.85792226540204,1.39464602929738,NA,1.06648534546791,NA,NA,2.5741423066732,1.4244225939833,NA,3.83782560513239,0.233647380067595,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","CM",2005,"Cameroon",4.40000009536743,5.69999980926514,6.80000019073486,4.93656793453372,0.0336390859031477,NA,-0.295828206565375,NA,1.55037944591752,2.56713890569511,1.40598261847213,NA,3.81300011684484,2.01353950175987,47.5999984741211,NA,79.8000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","CM",2006,"Cameroon",4.09999990463257,5.40000009536743,6.40000009536743,2.75286673152599,0.951596889329953,NA,0.614638483689419,NA,0.358583222369602,2.56036542166637,1.3836126626779,NA,3.79291904589688,5.11757816019467,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","CM",2007,"Cameroon",4.09999990463257,5.40000009536743,6.40000009536743,2.38911158542983,1.12080908448826,NA,0.652415462936929,NA,0.964362411061178,2.5534941817746,1.37067461276617,29.27,3.76301288298545,0.921402245650114,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","CM",2008,"Cameroon",4.19999980926514,5.5,6.5,1.89200690719093,0.322798156445026,NA,0.29587116913936,NA,0.0973948548741138,2.5478060054317,1.35486745786123,NA,3.73888497803587,5.33780627627497,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","CM",2009,"Cameroon",4.5,5.90000009536743,7,1.76707699298239,-0.238515294597308,NA,-0.627824484483881,NA,3.64648187598346,2.54323084363269,1.34606507585312,NA,3.71048597637135,3.04361847939998,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","CM",2010,"Cameroon",4.09999990463257,5.40000009536743,6.40000009536743,0.878853941776176,0.700560055438615,NA,0.680024809823891,NA,0.157187821153512,2.53864174760077,1.33317506954082,NA,3.68658965235044,1.27538046242339,47.7000007629395,63.9000015258789,73.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","CM",2011,"Cameroon",4.09999990463257,5.40000009536743,6.40000009536743,1.27278973475186,1.95543314770632,NA,1.53499426964699,NA,NA,2.53383207092297,1.32407731961656,NA,3.65917128051276,2.939699463051,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","CM",2012,"Cameroon",4.09999990463257,5.40000009536743,6.40000009536743,NA,NA,NA,1.97915901262837,NA,NA,2.52674162262418,1.31275508043863,NA,3.63005162814825,2.94251000137633,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","CM",2013,"Cameroon",4.09999990463257,5.30000019073486,6.30000019073486,NA,NA,NA,2.93976089679562,NA,NA,2.51515321517122,1.29692943614108,NA,3.59704612495582,1.94514527549308,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","CM",2014,"Cameroon",4.30000019073486,5.59999990463257,6.69999980926514,NA,NA,NA,3.31357116740915,168,NA,2.49811030629492,1.27353540054372,NA,3.56098212517996,1.94794826760413,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","CN",1994,"China",4.30000019073486,9.80000019073486,8.39999961853027,NA,NA,NA,11.8071893599468,NA,NA,1.13026063215591,-0.177318684644395,NA,4.24584059723498,NA,76.3000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","CN",1995,"China",4.5,10.3999996185303,8.89999961853027,NA,NA,NA,9.79441294250833,NA,NA,1.08650915088974,-0.261567331587744,NA,4.15963799418302,NA,75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","CN",1996,"China",4.59999990463257,10.6000003814697,9.10000038146973,NA,NA,NA,8.77857313758949,NA,NA,1.04814151412165,-0.344790968545297,42.05,4.08605174394273,NA,74.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","CN",1997,"China",4.59999990463257,10.8000001907349,9.19999980926514,NA,NA,NA,8.11470613859737,NA,NA,1.02345002419879,-0.40703713076191,NA,4.00828550795805,NA,73.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","CN",1998,"China",4.69999980926514,11.1999998092651,9.60000038146973,NA,NA,NA,6.82353031718317,NA,NA,0.959550406298151,-0.517399493786589,NA,3.90807856569896,NA,71.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","CN",1999,"China",4.69999980926514,11.1999998092651,9.60000038146973,NA,NA,NA,6.6903824623132,NA,NA,0.865851392993279,-0.654731362219618,40.54,3.77008872976608,NA,69.8000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","CN",2000,"China",4.5,10.8999996185303,9.30000019073486,NA,NA,NA,7.57826371401913,NA,NA,0.787956592953992,-0.777935942516781,NA,3.64925271115854,NA,68.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","CN",2001,"China",4.5,11,9.39999961853027,NA,NA,NA,7.51456614979517,NA,NA,0.726380637838525,-1.18818624622676,NA,4.05956575767596,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","CN",2002,"China",4.40000009536743,10.6999998092651,9.19999980926514,NA,NA,NA,8.36244355423672,NA,NA,0.669999567758626,-1.4701504963595,31.95,4.19800114764631,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","CN",2003,"China",4.30000019073486,10.3999996185303,8.89999961853027,NA,NA,NA,9.33683165271026,NA,NA,0.622860936133583,-1.59563906823514,NA,4.07840352649768,NA,62.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","CN",2004,"China",4.30000019073486,10.3999996185303,8.89999961853027,NA,NA,NA,9.42380525566347,NA,NA,0.593932815112141,-1.70378331818298,NA,3.97537212954358,NA,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","CN",2005,"China",4.09999990463257,10.1000003814697,8.60000038146973,NA,NA,NA,10.6994222027784,NA,NA,0.588124989556992,-1.78102663063287,18.75,3.88247297575862,NA,59.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","CN",2006,"China",4,9.69999980926514,8.30000019073486,NA,NA,NA,12.0607563829684,NA,NA,0.558374367373002,-1.81124634089962,NA,3.67472809325703,NA,58.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","CN",2007,"China",3.79999995231628,9.19999980926514,8,NA,NA,NA,13.6001082429407,NA,NA,0.522271866392275,-1.87748985110646,NA,3.51125555182775,NA,57.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","CN",2008,"China",4.40000009536743,10.6000003814697,9.10000038146973,NA,NA,NA,9.06311819938135,NA,NA,0.51238693163744,-1.96321561084525,14.65,3.43395768889026,NA,57,NA,NA,"1-273","China","Government of China",NA,"ETIM","2041",NA,1,"East Turkestan",1,0,3,"1990-04-05",1,"2008-08-10",1,1,"2008-08-29",1,"710",NA,NA,NA,"710","3","4.0-2015"
"275","CN",2009,"China",4.40000009536743,10.8000001907349,9.30000019073486,NA,NA,NA,8.69159264560469,NA,NA,0.497381400884935,-2.04298504800307,NA,3.33810246782671,NA,56.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","CN",2010,"China",4.19999980926514,10.3999996185303,9,NA,NA,NA,10.0986898480121,NA,NA,0.482959688678361,-2.13347423873235,11.18,3.25536549409244,NA,55.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","CN",2011,"China",4.30000019073486,10.8000001907349,9.30000019073486,NA,NA,NA,8.96116548868552,NA,NA,0.47915045424996,-2.20960750010347,NA,3.1787402987715,5.40000000000001,55.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","CN",2012,"China",4.5,11.3000001907349,9.69999980926514,NA,NA,NA,7.22658150353186,NA,NA,0.487231117971201,-2.21136817569952,NA,3.05612962906583,2.62492093611668,56.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","CN",2013,"China",4.59999990463257,11.6999998092651,10.1000003814697,NA,NA,NA,7.15347486099789,NA,NA,0.49370963351136,-2.20070135884128,NA,2.9286985093024,2.62711864406717,56.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","CN",2014,"China",4.69999980926514,12.1000003814697,10.5,NA,NA,NA,6.72672088036153,83,NA,0.506311591779847,-2.18152204356208,NA,2.81543653576473,1.99684708355259,56.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","CO",1994,"Colombia",12,18.5,22.2999992370605,NA,NA,NA,4.02979434240156,NA,NA,1.72116029118369,0.45741405754472,NA,2.26251495256091,22.8478602153607,45.4000015258789,27.2000007629395,25.6000003814697,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,2,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"282","CO",1995,"Colombia",12.3999996185303,18.7000007629395,22.6000003814697,NA,NA,NA,3.46477572993113,NA,NA,1.66552473991989,0.596099302335618,NA,2.11608359372459,20.8934661170272,46.4000015258789,31.7000007629395,29.6000003814697,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,1,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"283","CO",1996,"Colombia",13.6999998092651,18.8999996185303,23.2000007629395,NA,NA,NA,0.427586898774194,NA,NA,1.60833192024019,0.530782967706564,15.23,2.05545457800229,20.7980080710901,47.5999984741211,31.2999992370605,29,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,2,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"284","CO",1997,"Colombia",11.6000003814697,18.2999992370605,22.3999996185303,NA,NA,NA,1.83417599169702,NA,NA,1.55521299906191,0.472851436723119,NA,1.99753695551123,18.4681275963538,48.7999992370605,32.9000015258789,30.3999996185303,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,1,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"285","CO",1998,"Colombia",13.1000003814697,20.3999996185303,25.1000003814697,NA,NA,NA,-0.939119268948758,NA,NA,1.51172375843346,0.428031516000266,NA,1.94790091118581,18.6762015631766,50.0999984741211,33.0999984741211,31.8999996185303,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,1,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"286","CO",1999,"Colombia",14.8000001907349,22.6000003814697,27.8999996185303,NA,NA,NA,-5.61191934460825,NA,NA,1.48059703891801,0.388579232775112,19.21,1.9134845557748,10.8747441300318,51.5,36.2000007629395,34.2000007629395,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,1,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"287","CO",2000,"Colombia",16.6000003814697,25,31,NA,NA,NA,2.90894598790128,NA,NA,1.45765832224384,0.360746501442216,15.87,1.8859049544542,9.22113343211157,52.7999992370605,44.0999984741211,43.4000015258789,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,2,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"288","CO",2001,"Colombia",15.1000003814697,20.1000003814697,25.5,NA,NA,NA,0.226859769081145,NA,NA,1.43737426987542,0.339153542741588,20.77,1.8596521472066,7.96846804945679,54.0999984741211,48.0999984741211,47.0999984741211,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,2,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"289","CO",2002,"Colombia",15.8000001907349,21.3999996185303,27.1000003814697,NA,NA,NA,1.06505586369575,NA,NA,1.41372046852159,0.310625387152039,14.66,1.8314714434869,6.35012534911105,55.4000015258789,46.7999992370605,46.4000015258789,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,2,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"290","CO",2003,"Colombia",14.1000003814697,19.5,24.7999992370605,NA,NA,52.535419533379,2.48924286786274,NA,NA,1.38468976805349,0.276695113285272,12.8,1.79796211927814,7.13118626852945,56.5999984741211,44.7999992370605,44.7000007629395,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,1,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"291","CO",2004,"Colombia",14.3000001907349,22.1000003814697,27.1000003814697,NA,NA,NA,3.92277675932988,NA,NA,1.34788776903394,0.231225332726398,11.79,1.75809346916622,5.9046781727175,52.7999992370605,45.5,45.5,"1-92","Colombia","Government of Colombia",NA,"ELN, EPL, FARC","1605, 1607, 1604",NA,2,NA,2,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"292","CO",2005,"Colombia",12,19.7000007629395,24.3999996185303,NA,NA,NA,3.34835636113296,NA,NA,1.30563499013098,0.187712709985452,10.4,1.71008984906305,5.0481161529423,52.2999992370605,45.4000015258789,45.4000015258789,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,2,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"293","CO",2006,"Colombia",11.6999998092651,19.1000003814697,23.2000007629395,NA,NA,NA,5.35853589138296,NA,NA,1.26287097636306,0.139972956293033,20.71,1.66298687219102,4.29633343543378,47.5,43.2000007629395,43.7000007629395,"1-92","Colombia","Government of Colombia",NA,"ELN, FARC","1605, 1604",NA,2,NA,1,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
"294","CO",2007,"Colombia",11.1999998092651,18.2000007629395,22.7999992370605,NA,NA,NA,5.60238478836736,NA,NA,1.22187351991691,0.0939597648167953,17.39,1.61770056576167,5.54375393515079,44.9000015258789,41.4000015258789,41.2999992370605,"1-92","Colombia","Government of Colombia",NA,"FARC","1604",NA,2,NA,1,1,3,"1964-12-31",5,"1964-12-31",5,0,NA,NA,"100",NA,NA,NA,"100","5","4.0-2015"
