"","iso2c","year","country","unem.total","unem.youth.m","unem.youth","debtservice","debt.gov","GDP.PPP","GDP","easybusiness","FDI.ofGDP","pop","pop.rur","pop.urb","pov.125","infl","labor.part","vul.emp.m","vul.emp","ConflictId","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","CumulativeIntensity","TypeOfConflict","StartDate","StartPrec","StartDate2","StartPrec2","EpEnd","EpEndDate","EpEndPrec","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","Version","state","stationary","moving","NA.x.x","hijacked","boarding","fired upon","detained","NA.y.x","small","big","NA","attempted","acutal","NA.x.y","early","day","evening","night","NA.y.y"
"756","SG",1999,"Singapore",3.79999995231628,7.30000019073486,9.5,NA,87.8619404184208,NA,5.25098822504877,NA,NA,0.798898477979701,NA,0.798898477979701,NA,0.0167098337370675,43.9000015258789,11.1999998092651,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore",0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3
"757","SG",2000,"Singapore",3.70000004768372,6.5,8.39999961853027,NA,84.0527376909375,NA,7.02666627427382,NA,NA,1.73294597901528,NA,1.73294597901528,NA,1.36162392448453,48.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"758","SG",2009,"Singapore",4.30000019073486,9.5,12.5,NA,107.336577835902,NA,-3.55682840065761,NA,NA,3.01640860384391,NA,3.01640860384389,NA,0.603621730382258,36.5999984741211,11.8000001907349,9.80000019073486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"759","SG",2011,"Singapore",2.90000009536743,7,9.19999980926514,NA,106.302231679484,NA,4.01515422479098,NA,NA,2.08576427994626,NA,2.08576427994626,NA,5.25291828793799,37.0999984741211,11.5,9.60000038146973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore",0,2,0,1,1,0,0,0,2,0,0,0,2,0,0,0,1,0,1
"760","SG",2012,"Singapore",2.79999995231628,6.90000009536743,9,NA,109.744005850979,NA,0.909009990492194,NA,NA,2.45246235389098,NA,2.452462353891,NA,4.52865064694956,38.0999984741211,11.1000003814697,9.30000019073486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"761","SG",2013,"Singapore",2.79999995231628,6.80000019073486,9,NA,NA,NA,2.76413694210331,NA,NA,1.62070839031011,NA,1.62070839031011,NA,2.37849017580152,39,10.6000003814697,8.69999980926514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"762","SL",1996,"Sierra Leone",3.40000009536743,7.30000019073486,5.59999990463257,6.91399443177074,116.247627043971,1.75867654319863,1.88002306320527,NA,NA,-0.123949612133469,-0.487538950668834,0.564880943507757,NA,NA,40.2999992370605,NA,NA,"1-187","Sierra Leone","Government of Sierra Leone","Government of Guinea, Government of Nigeria","RUF","1384",NA,2,NA,1,1,4,"1991-03-23",1,"1991-04-01",1,0,NA,NA,"451","438, 475",NA,NA,"451","4","4.0-2015","Sierra Leone",1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"763","SL",1997,"Sierra Leone",3.40000009536743,7.19999980926514,5.40000009536743,1.7670761388107,119.141294852299,-6.24994881735208,-6.13223326417038,NA,NA,0.27145111616939,-0.0935248403371009,0.955680798813325,NA,NA,40.2999992370605,NA,NA,"1-187","Sierra Leone","Government of Sierra Leone","Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","1385, 1386, 1384","Government of Guinea, Government of Nigeria",2,NA,1,1,4,"1991-03-23",1,"1991-04-01",1,0,NA,NA,"451","438, 475",NA,"438, 475","451","4","4.0-2015","Sierra Leone",0,0,4,0,4,0,0,0,1,3,0,0,4,0,0,0,0,0,4
"764","SL",2001,"Sierra Leone",3.29999995231628,7.09999990463257,4.90000009536743,8.92153109179732,NA,-10.6083310791693,-10.6496568475382,NA,NA,3.8524457469143,3.47737665275405,4.52662567174489,NA,NA,40.5999984741211,NA,NA,"1-187","Sierra Leone","Government of Sierra Leone",NA,"RUF","1384",NA,2,NA,1,1,3,"1991-03-23",1,"1991-04-01",1,1,"2001-12-20",2,"451",NA,NA,NA,"451","4","4.0-2015","Sierra Leone",2,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0
"765","SL",2002,"Sierra Leone",3.29999995231628,7.09999990463257,4.80000019073486,1.26730796294801,NA,20.6168470027927,20.5019984499816,NA,NA,4.67448613209769,4.29640158522441,5.34698837416908,NA,NA,40.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Leone",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"766","SL",2004,"Sierra Leone",3.40000009536743,7.19999980926514,5.09999990463257,1.5478525494785,NA,1.64447829556986,1.55019871343447,NA,NA,4.68171369839744,4.2976128271516,5.35069590753555,NA,NA,44.0999984741211,88.6999969482422,92.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Leone",3,0,0,0,2,0,0,1,0,3,0,1,2,0,0,0,0,3,0
"767","SL",2006,"Sierra Leone",3.40000009536743,7.19999980926514,5.09999990463257,1.32446610701999,NA,0.863517717955209,2.06527850788281,NA,3.15509812462489,3.33431925631367,2.9281582622027,4.02684268085675,NA,NA,44.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Leone",1,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0
"768","SL",2007,"Sierra Leone",3.40000009536743,7.19999980926514,5.09999990463257,0.503021793174413,NA,5.00720756294817,5.09396295540571,NA,4.54025742103409,2.78162605738848,2.35466795115909,3.50148174794053,NA,11.6499744518105,44.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Leone",0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"769","SL",2011,"Sierra Leone",3.40000009536743,7.19999980926514,5.09999990463257,0.69417276707845,NA,3.71611616830592,2.18225732150054,NA,24.0486527864514,2.27666080844474,1.76368042978433,3.09960426585689,52.33,2.55926772230998,44.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Leone",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"770","SL",2012,"Sierra Leone",3.40000009536743,7.09999990463257,5,NA,NA,NA,12.748012449476,NA,NA,2.24655147431771,1.71129200664013,3.09364411544427,NA,7.11037062326321,44.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Leone",1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"771","SL",2013,"Sierra Leone",3.40000009536743,7,4.90000009536743,NA,NA,NA,18.2562882713579,NA,NA,2.22070690768582,1.66119698404473,3.09380232655348,NA,4.33893848329119,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Leone",2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0
"772","SL",2014,"Sierra Leone",3.29999995231628,7,4.90000009536743,NA,NA,NA,2.34471767744078,147,NA,2.18934116926441,1.60845229424073,3.08271816137574,NA,1.38583454581254,43.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Leone",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"773","SN",1994,"Senegal",9,10,12.8999996185303,6.04173590620936,NA,-2.81748289775426,-2.86031831010617,NA,NA,2.88469243416047,2.647052823876,3.25013799440743,56.78,32.2936668569551,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senegal",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"774","SN",1996,"Senegal",10.5,9.69999980926514,13.5,5.77467055547207,NA,-0.632444313303016,-0.597586720222353,NA,NA,2.59152877983011,2.35109358951715,2.9568383784749,NA,2.75430663482408,67.8000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senegal",2,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,2
"775","SN",1997,"Senegal",10.3999996185303,11.5,14.6999998092651,5.37431305335495,NA,0.539887066599709,0.605957728862805,NA,NA,2.47209928662847,2.23108932683467,2.83607213121325,NA,1.75316478097234,67.6999969482422,NA,NA,"1-180","Senegal","Government of Senegal",NA,"MFDC","1381",NA,1,"Casamance",1,0,3,"1988-12-31",3,"1997-03-18",1,0,NA,NA,"433",NA,NA,NA,"433","4","4.0-2015","Senegal",0,2,3,0,5,0,0,0,0,2,3,0,5,0,0,0,0,0,5
"776","SN",1998,"Senegal",9.10000038146973,10,13,6.43001713795697,NA,3.28885387500413,3.37455858706473,NA,NA,2.41238339464682,2.17079203566763,2.77503498909911,NA,1.15678070391346,67.5999984741211,NA,NA,"1-180","Senegal","Government of Senegal",NA,"MFDC","1381",NA,1,"Casamance",1,1,3,"1988-12-31",3,"1997-03-18",1,1,"1998-11-02",1,"433",NA,NA,NA,"433","4","4.0-2015","Senegal",1,1,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,2
"777","SN",1999,"Senegal",8.89999961853027,9.80000019073486,12.6999998092651,4.68285164012757,NA,3.70979166068122,3.80837219399714,NA,NA,2.42814658239694,2.18595949700453,2.78950360658282,NA,0.827250608272493,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senegal",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"778","SN",2001,"Senegal",9.69999980926514,10.6999998092651,13.8000001907349,4.37212793205815,NA,1.86985927105747,1.91938465620494,NA,NA,2.57789372873619,2.33452664474361,2.93665979845742,48.58,3.074343208497,67.3000030517578,73.1999969482422,77.6999969482422,"1-180","Senegal","Government of Senegal",NA,"MFDC","1381",NA,1,"Casamance",1,1,3,"1988-12-31",3,"2000-04-11",1,1,"2001-12-07",1,"433",NA,NA,NA,"433","4","4.0-2015","Senegal",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"779","SN",2002,"Senegal",5.69999980926514,6.19999980926514,8.5,4.15316305012402,NA,-1.99987896784094,-1.97436162122347,NA,NA,2.64678170818225,2.40114285317523,3.00671671436244,NA,2.23117446544785,67.1999969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senegal",2,1,0,0,2,0,0,1,0,3,0,1,2,0,0,0,0,3,0
"780","SN",2003,"Senegal",8.69999980926514,9.60000038146973,12.5,3.56641755225025,NA,3.81541097882871,3.84592716385221,NA,NA,2.69556277251825,2.44932938562149,3.05419187916661,NA,-0.0303122158232583,67,NA,NA,"1-180","Senegal","Government of Senegal",NA,"MFDC","1381",NA,1,"Casamance",1,1,3,"1988-12-31",3,"2003-01-20",3,1,"2003-10-11",1,"433",NA,NA,NA,"433","4","4.0-2015","Senegal",3,5,0,0,7,0,0,1,0,6,2,1,7,0,0,0,0,6,2
"781","SN",2004,"Senegal",9.10000038146973,10,13,4.26296309436338,NA,3.06458883318723,3.03555958028035,NA,NA,2.7145053018788,2.44225808965458,3.10851038291846,NA,0.507883565797428,66.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senegal",2,3,0,0,5,0,0,0,0,5,0,0,5,0,1,0,2,2,0
"782","SO",1993,"Somalia",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,-0.394372641113147,-0.901106025965397,0.75842047473908,NA,NA,48.2999992370605,NA,NA,"1-141","Somalia","Government of Somalia",NA,"USC/SNA","1353",NA,2,NA,1,1,3,"1982-01-18",1,"1986-03-03",2,0,NA,NA,"520",NA,NA,NA,"520","4","4.0-2015","Somalia",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"783","SO",1995,"Somalia",6.90000009536743,10.1000003814697,10.5,NA,NA,NA,NA,NA,NA,1.06974679716735,0.549036880552918,2.21553189232465,NA,NA,47.9000015258789,NA,NA,"1-141","Somalia","Government of Somalia",NA,"USC/SNA","1353",NA,2,NA,1,1,3,"1982-01-18",1,"1986-03-03",2,0,NA,NA,"520",NA,NA,NA,"520","4","4.0-2015","Somalia",0,10,0,3,1,0,0,6,2,3,5,6,4,0,2,1,0,0,7
"784","SO",1997,"Somalia",6.80000019073486,10.1000003814697,10.5,NA,NA,NA,NA,NA,NA,2.91791765482979,2.385821798339,4.05039944988146,NA,NA,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somalia",0,2,2,1,2,0,0,1,2,1,1,1,3,0,0,0,0,0,4
"785","SO",1998,"Somalia",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,3.40976975250168,2.87186403476483,4.53572192960755,NA,NA,47.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somalia",1,7,1,5,0,3,0,1,1,5,3,3,6,0,0,0,0,0,9
"786","SO",1999,"Somalia",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,3.47549827030002,2.93023030955367,4.59800574785061,NA,NA,47.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somalia",1,9,2,2,3,0,0,7,6,6,0,6,6,0,0,0,0,0,12
"787","SO",2000,"Somalia",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,3.26178500074859,2.7105298938418,4.37785094621376,NA,NA,46.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somalia",1,3,0,1,1,1,0,1,2,1,1,2,2,0,0,0,0,0,4
"788","SO",2001,"Somalia",6.80000019073486,10.1000003814697,10.5,NA,NA,NA,NA,NA,NA,2.9962891573406,2.44045032457099,4.10305391786064,NA,NA,46.7000007629395,NA,NA,"1-141","Somalia","Government of Somalia",NA,"SRRC","1354",NA,2,NA,1,1,3,"1982-01-18",1,"2001-05-12",2,0,NA,NA,"520",NA,NA,NA,"520","4","4.0-2015","Somalia",1,7,0,2,0,0,1,5,2,4,2,5,3,0,2,3,0,0,3
"789","SO",2002,"Somalia",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,2.81350939797003,2.2500493687666,3.91692648435086,NA,NA,46.5,NA,NA,"1-141","Somalia","Government of Somalia",NA,"SRRC","1354",NA,2,NA,1,1,3,"1982-01-18",1,"2001-05-12",2,1,"2002-10-28",1,"520",NA,NA,NA,"520","4","4.0-2015","Somalia",3,2,0,3,1,1,0,0,0,5,0,1,4,0,3,1,1,0,0
"790","SO",2003,"Somalia",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,2.67124038451861,2.09238541823526,3.78591806314695,NA,NA,46.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somalia",0,5,0,0,1,0,0,4,0,5,0,4,1,0,3,1,0,1,0
"791","SO",2004,"Somalia",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,2.60233155674464,2.00784080861199,3.72774589735088,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somalia",1,2,0,0,1,1,0,1,1,2,0,2,1,0,1,0,2,0,0
"792","SO",2005,"Somalia",6.90000009536743,10.1000003814697,10.5,NA,NA,NA,NA,NA,NA,2.58279823249307,1.97394706404673,3.71562047403675,NA,NA,45.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somalia",4,29,0,14,1,0,0,18,5,22,6,18,15,0,9,10,3,4,7
"793","SO",2006,"Somalia",6.90000009536743,10.1000003814697,10.5,NA,NA,NA,NA,NA,NA,2.56517011792785,1.93864736676076,3.71057169527251,NA,NA,45.5999984741211,NA,NA,"1-141","Somalia","Government of Somalia","Government of Ethiopia","ARS/UIC","1355",NA,2,NA,1,1,4,"1982-01-18",1,"2006-10-24",1,0,NA,NA,"520","530",NA,NA,"520","4","4.0-2015","Somalia",0,11,0,5,0,4,0,2,1,8,2,6,5,0,2,1,4,4,0
"794","SO",2007,"Somalia",6.90000009536743,10.1000003814697,10.5,NA,NA,NA,NA,NA,NA,2.5243052161487,1.88132054929762,3.67900805231562,NA,NA,45.4000015258789,NA,NA,"1-141","Somalia","Government of Somalia","Government of Ethiopia","ARS/UIC","1355",NA,2,NA,2,1,4,"1982-01-18",1,"2006-10-24",1,0,NA,NA,"520","530",NA,NA,"520","4","4.0-2015","Somalia",4,23,2,12,0,0,0,17,4,22,3,17,12,0,2,1,8,18,0
"795","SO",2008,"Somalia",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,2.47855396268028,1.82041603080668,3.639289513577,NA,NA,45.2000007629395,NA,NA,"1-141","Somalia","Government of Somalia","Government of Ethiopia","Al-Shabaab, ARS/UIC","1578, 1355",NA,2,NA,2,1,4,"1982-01-18",1,"2006-10-24",1,0,NA,NA,"520","530",NA,NA,"520","4","4.0-2015","Somalia",0,23,0,12,0,8,0,3,5,14,4,11,12,0,6,8,1,6,2
"796","SO",2009,"Somalia",6.90000009536743,10.1000003814697,10.5,NA,NA,NA,NA,NA,NA,2.42570122364229,1.74895104401829,3.59757509726605,NA,NA,45,NA,NA,"1-141","Somalia","Government of Somalia","Government of Ethiopia","Al-Shabaab, Hizbul Islam","1578, 1882",NA,2,NA,2,1,4,"1982-01-18",1,"2006-10-24",1,0,NA,NA,"520","530",NA,NA,"520","4","4.0-2015","Somalia",0,22,0,8,1,0,0,13,4,15,3,13,9,0,5,7,0,7,3
"797","SO",2010,"Somalia",6.90000009536743,10.1000003814697,10.5,NA,NA,NA,NA,NA,NA,2.37502530935414,1.68249848766258,3.55212980542238,NA,NA,44.7999992370605,NA,NA,"1-141","Somalia","Government of Somalia","Government of Ethiopia","Al-Shabaab, Hizbul Islam","1578, 1882",NA,2,NA,2,1,4,"1982-01-18",1,"2006-10-24",1,0,NA,NA,"520","530",NA,NA,"520","4","4.0-2015","Somalia",0,10,0,2,0,6,0,2,3,3,4,8,2,0,3,3,1,2,1
"798","SO",2011,"Somalia",6.90000009536743,10.1000003814697,10.5,NA,NA,NA,NA,NA,NA,2.32062760254444,1.61204419343723,3.50259172739153,NA,NA,44.7999992370605,NA,NA,"1-141","Somalia","Government of Somalia","Government of Ethiopia, Government of Kenya","Al-Shabaab","1578",NA,2,NA,2,1,4,"1982-01-18",1,"2006-10-24",1,0,NA,NA,"520","530, 501",NA,NA,"520","4","4.0-2015","Somalia",0,11,0,1,1,0,0,9,5,6,0,9,2,0,4,0,1,5,1
"799","SO",2012,"Somalia",6.90000009536743,10.1000003814697,10.5,NA,NA,NA,NA,NA,NA,2.28796843459542,1.56139767436232,3.47708958530567,NA,NA,44.7999992370605,NA,NA,"1-141","Somalia","Government of Somalia","Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda","Al-Shabaab","1578",NA,2,NA,2,1,4,"1982-01-18",1,"2006-10-24",1,0,NA,NA,"520","516, 522, 530, 452, 501, 475, 451, 500",NA,NA,"520","4","4.0-2015","Somalia",1,5,0,3,0,3,0,0,2,2,2,3,3,0,1,1,0,3,1
"800","SO",2013,"Somalia",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,2.3105102358144,1.56558742303006,3.50638368588171,NA,NA,44.7999992370605,NA,NA,"1-141","Somalia","Government of Somalia","Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda","Al-Shabaab","1578",NA,2,NA,1,1,4,"1982-01-18",1,"2006-10-24",1,0,NA,NA,"520","516, 522, 530, 452, 501, 475, 451, 500",NA,NA,"520","4","4.0-2015","Somalia",0,6,0,2,0,0,0,4,1,4,1,4,2,0,4,1,0,1,0
"801","SO",2014,"Somalia",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,2.39995438413842,1.6379499456089,3.59961223298731,NA,NA,44.7999992370605,NA,NA,"1-141","Somalia","Government of Somalia","Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda","Al-Shabaab","1578",NA,2,NA,2,1,4,"01/18/1982",1,"10/24/2006",1,0,NA,NA,"520","516, 522, 530, 452, 501, 475, 451, 500",NA,NA,"520","4","4.0-2015","Somalia",0,3,0,0,0,0,0,3,0,2,1,3,0,0,0,1,1,1,0
"802","SR",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suriname",0,3,1,0,4,0,0,0,4,0,0,0,4,0,1,0,0,3,0
"803","ST",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sao Tome & Principe",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"804","ST",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sao Tome & Principe",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"805","ST",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Democratic Republic of Sao Tome and Principe",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"806","SV",2002,"El Salvador",6.19999980926514,13,11.3999996185303,NA,55.2775972096989,NA,1.82578244872384,NA,NA,0.504530494535223,-0.861577129093255,1.42520864957641,13.08,1.86552503610078,45.2000007629395,33.5999984741211,39.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"El Salvador",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"807","SV",2005,"El Salvador",7.19999980926514,13.8999996185303,12.6999998092651,NA,48.3368238776633,NA,3.17767587150131,NA,NA,0.372582143304354,-1.02820405561785,1.25403421738265,9.55,4.6909487090377,47.4000015258789,32.7999992370605,38.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"El Salvador",1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"808","TF",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French Southern & Antarctic Lands",0,2,0,0,0,1,0,1,0,1,1,2,0,0,1,1,0,0,0
"809","TF",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French Southern & Antarctic Lands",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"810","TG",2000,"Togo",7.19999980926514,10.1000003814697,11,2.33679686802522,NA,-3.73813621837864,-3.36976239797193,NA,NA,2.64128257633095,1.97725232365698,4.00896741021879,NA,1.89004783938584,65.8000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Togo",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"811","TG",2002,"Togo",7.19999980926514,10.1000003814697,11,1.00506554157389,NA,-3.36975248702363,-3.54620921663043,NA,NA,2.68418527655377,2.0021540685752,4.0330819487948,NA,3.07407407407409,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Togo",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
